g_id,node,chem
molecule_554,4,S
molecule_554,5,C
molecule_554,6,N
molecule_554,7,C
molecule_554,8,C
molecule_554,9,C
molecule_554,10,N
molecule_554,11,N
molecule_554,12,C
molecule_554,13,C
molecule_554,14,C
molecule_554,15,C
molecule_554,16,C
molecule_554,17,C
molecule_554,18,N
molecule_554,19,C
molecule_554,20,C
molecule_554,21,H
molecule_554,22,H
molecule_554,23,H
molecule_554,24,H
molecule_554,25,H
molecule_554,26,H
molecule_554,27,H
molecule_554,28,H
molecule_554,29,H
molecule_554,30,H
molecule_554,31,H
molecule_554,32,H
molecule_554,33,H
molecule_554,34,H
molecule_409,1,C
molecule_409,2,C
molecule_409,3,C
molecule_409,4,C
molecule_409,5,C
molecule_409,6,O
molecule_409,7,C
molecule_409,8,C
molecule_409,9,C
molecule_409,10,C
molecule_409,11,C
molecule_409,12,Cl
molecule_409,13,C
molecule_409,14,C
molecule_409,15,C
molecule_409,16,H
molecule_409,17,H
molecule_409,18,H
molecule_409,19,H
molecule_409,20,H
molecule_409,21,H
molecule_409,22,H
molecule_409,23,H
molecule_409,24,H
molecule_409,25,H
molecule_409,26,H
molecule_1523,1,N
molecule_1523,2,C
molecule_1523,3,C
molecule_1523,4,C
molecule_1523,5,N
molecule_1523,6,N
molecule_1523,7,C
molecule_1523,8,C
molecule_1523,9,Cl
molecule_1523,10,N
molecule_1523,11,N
molecule_1523,12,H
molecule_1523,13,H
molecule_1523,14,H
molecule_1523,15,H
molecule_1523,16,H
molecule_1523,17,H
molecule_1523,18,H
molecule_1523,19,H
molecule_248,1,C
molecule_248,2,N
molecule_248,3,C
molecule_248,4,C
molecule_248,5,C
molecule_248,6,C
molecule_248,7,O
molecule_248,8,C
molecule_248,9,C
molecule_248,10,C
molecule_248,11,C
molecule_248,12,O
molecule_248,13,H
molecule_248,14,H
molecule_248,15,H
molecule_248,16,H
molecule_248,17,H
molecule_248,18,H
molecule_248,19,H
molecule_248,20,H
molecule_248,21,H
molecule_248,22,H
molecule_248,23,H
molecule_248,24,H
molecule_248,25,H
molecule_248,26,H
molecule_248,27,H
molecule_248,28,H
molecule_248,29,H
molecule_248,30,H
molecule_248,31,H
molecule_2351,1,C
molecule_2351,2,C
molecule_2351,3,C
molecule_2351,4,O
molecule_2351,5,O
molecule_2351,6,O
molecule_2351,7,C
molecule_2351,8,C
molecule_2351,9,C
molecule_2351,10,H
molecule_2351,11,H
molecule_2351,12,H
molecule_2351,13,H
molecule_2351,14,H
molecule_2351,15,H
molecule_2375,1,C
molecule_2375,2,C
molecule_2375,3,C
molecule_2375,4,S
molecule_2375,5,C
molecule_2375,6,C
molecule_2375,7,C
molecule_2375,8,C
molecule_2375,9,Cl
molecule_2375,10,H
molecule_2375,11,H
molecule_2375,12,H
molecule_2375,13,H
molecule_2375,14,H
molecule_2375,15,H
molecule_2375,16,H
molecule_1335,1,C
molecule_1335,2,C
molecule_1335,3,C
molecule_1335,4,C
molecule_1335,5,C
molecule_1335,6,C
molecule_1335,7,N
molecule_1335,8,C
molecule_1335,9,C
molecule_1335,10,C
molecule_1335,11,C
molecule_1335,12,C
molecule_1335,13,C
molecule_1335,14,C
molecule_1335,15,N
molecule_1335,16,C
molecule_1335,17,O
molecule_1335,18,C
molecule_1335,19,H
molecule_1335,20,H
molecule_1335,21,H
molecule_1335,22,H
molecule_1335,23,H
molecule_1335,24,H
molecule_1335,25,H
molecule_1335,26,H
molecule_1335,27,H
molecule_1335,28,H
molecule_1335,29,H
molecule_1335,30,H
molecule_1335,31,H
molecule_1335,32,H
molecule_1335,33,H
molecule_1335,34,H
molecule_260,1,C
molecule_260,2,C
molecule_260,3,C
molecule_260,4,C
molecule_260,5,C
molecule_260,6,C
molecule_260,7,C
molecule_260,8,C
molecule_260,9,C
molecule_260,10,C
molecule_260,11,C
molecule_260,12,O
molecule_260,13,C
molecule_260,14,C
molecule_260,15,C
molecule_260,16,C
molecule_260,17,C
molecule_260,18,C
molecule_260,19,O
molecule_260,20,C
molecule_260,21,C
molecule_260,22,C
molecule_260,23,C
molecule_260,24,C
molecule_260,25,C
molecule_260,26,C
molecule_260,27,C
molecule_260,28,C
molecule_260,29,C
molecule_260,30,C
molecule_260,31,C
molecule_260,32,C
molecule_260,33,C
molecule_260,34,C
molecule_260,35,C
molecule_260,36,H
molecule_260,37,H
molecule_260,38,H
molecule_260,39,H
molecule_260,40,H
molecule_260,41,H
molecule_260,42,H
molecule_260,43,H
molecule_260,44,H
molecule_260,45,H
molecule_260,46,H
molecule_260,47,H
molecule_260,48,H
molecule_260,49,H
molecule_260,50,H
molecule_260,51,H
molecule_260,52,H
molecule_260,53,H
molecule_260,54,H
molecule_260,55,H
molecule_260,56,H
molecule_260,57,H
molecule_260,58,H
molecule_260,59,H
molecule_260,60,H
molecule_260,61,H
molecule_260,62,H
molecule_260,63,H
molecule_260,64,H
molecule_260,65,H
molecule_260,66,H
molecule_260,67,H
molecule_260,68,H
molecule_260,69,H
molecule_260,70,H
molecule_260,71,H
molecule_260,72,H
molecule_260,73,H
molecule_260,74,H
molecule_260,75,H
molecule_260,76,H
molecule_260,77,H
molecule_260,78,H
molecule_260,79,H
molecule_260,80,H
molecule_260,81,H
molecule_260,82,H
molecule_260,83,H
molecule_260,84,H
molecule_260,85,H
molecule_260,86,H
molecule_260,87,H
molecule_135,1,C
molecule_135,2,C
molecule_135,3,C
molecule_135,4,C
molecule_135,5,C
molecule_135,6,C
molecule_135,7,C
molecule_135,8,C
molecule_135,9,C
molecule_135,10,C
molecule_135,11,C
molecule_135,12,C
molecule_135,13,C
molecule_135,14,C
molecule_135,15,C
molecule_135,16,C
molecule_135,17,N
molecule_135,18,N
molecule_135,19,O
molecule_135,20,O
molecule_135,21,O
molecule_135,22,O
molecule_135,23,H
molecule_135,24,H
molecule_135,25,H
molecule_135,26,H
molecule_135,27,H
molecule_135,28,H
molecule_135,29,H
molecule_135,30,H
molecule_135,31,H
molecule_135,32,H
molecule_135,33,H
molecule_135,34,H
molecule_1394,1,C
molecule_1394,2,C
molecule_1394,3,C
molecule_1394,4,C
molecule_1394,5,C
molecule_1394,6,C
molecule_1394,7,C
molecule_1394,8,C
molecule_1394,9,C
molecule_1394,10,C
molecule_1394,11,C
molecule_1394,12,C
molecule_1394,13,C
molecule_1394,14,C
molecule_1394,15,C
molecule_1394,16,C
molecule_1394,17,C
molecule_1394,18,C
molecule_1394,19,O
molecule_1394,20,C
molecule_1394,21,C
molecule_1394,22,H
molecule_1394,23,H
molecule_1394,24,H
molecule_1394,25,H
molecule_1394,26,H
molecule_1394,27,H
molecule_1394,28,H
molecule_1394,29,H
molecule_1394,30,H
molecule_1394,31,H
molecule_1394,32,H
molecule_1394,33,H
molecule_1109,1,C
molecule_1109,2,C
molecule_1109,3,C
molecule_1109,4,C
molecule_1109,5,C
molecule_1109,6,C
molecule_1109,7,C
molecule_1109,8,C
molecule_1109,9,C
molecule_1109,10,C
molecule_1109,11,C
molecule_1109,12,C
molecule_1109,13,O
molecule_1109,14,O
molecule_1109,15,C
molecule_1109,16,C
molecule_1109,17,C
molecule_1109,18,O
molecule_1109,19,O
molecule_1109,20,C
molecule_1109,21,C
molecule_1109,22,C
molecule_1109,23,C
molecule_1109,24,O
molecule_1109,25,C
molecule_1109,26,C
molecule_1109,27,C
molecule_1109,28,C
molecule_1109,29,C
molecule_1109,30,C
molecule_1109,31,C
molecule_1109,32,C
molecule_1109,33,C
molecule_1109,34,O
molecule_1109,35,O
molecule_1109,36,O
molecule_1109,37,C
molecule_1109,38,C
molecule_1109,39,H
molecule_1109,40,H
molecule_1109,41,H
molecule_1109,42,H
molecule_1109,43,H
molecule_1109,44,H
molecule_1109,45,H
molecule_1109,46,H
molecule_1109,47,H
molecule_1109,48,H
molecule_1109,49,H
molecule_1109,50,H
molecule_1109,51,H
molecule_1109,52,H
molecule_1109,53,H
molecule_1109,54,H
molecule_1109,55,H
molecule_1109,56,H
molecule_1109,57,H
molecule_1109,58,H
molecule_1109,59,H
molecule_1109,60,H
molecule_1109,61,H
molecule_1109,62,H
molecule_1109,63,H
molecule_1109,64,H
molecule_1109,65,H
molecule_1109,66,H
molecule_1109,67,H
molecule_1109,68,H
molecule_157,1,C
molecule_157,2,C
molecule_157,3,C
molecule_157,4,N
molecule_157,5,C
molecule_157,6,C
molecule_157,7,C
molecule_157,8,C
molecule_157,9,C
molecule_157,10,C
molecule_157,11,N
molecule_157,12,C
molecule_157,13,C
molecule_157,14,C
molecule_157,15,O
molecule_157,16,C
molecule_157,17,C
molecule_157,18,C
molecule_157,19,O
molecule_157,20,C
molecule_157,21,O
molecule_157,22,C
molecule_157,23,H
molecule_157,24,H
molecule_157,25,H
molecule_157,26,H
molecule_157,27,H
molecule_157,28,H
molecule_157,29,H
molecule_157,30,H
molecule_157,31,H
molecule_157,32,H
molecule_157,33,H
molecule_157,34,H
molecule_157,35,H
molecule_157,36,H
molecule_157,37,H
molecule_157,38,H
molecule_1697,1,C
molecule_1697,2,C
molecule_1697,3,C
molecule_1697,4,O
molecule_1697,5,O
molecule_1697,6,O
molecule_1697,7,C
molecule_1697,8,C
molecule_1697,9,H
molecule_1697,10,H
molecule_1697,11,H
molecule_1697,12,H
molecule_1142,1,C
molecule_1142,2,C
molecule_1142,3,O
molecule_1142,4,C
molecule_1142,5,C
molecule_1142,6,C
molecule_1142,7,C
molecule_1142,8,C
molecule_1142,9,O
molecule_1142,10,C
molecule_1142,11,C
molecule_1142,12,C
molecule_1142,13,O
molecule_1142,14,C
molecule_1142,15,O
molecule_1142,16,C
molecule_1142,17,C
molecule_1142,18,C
molecule_1142,19,O
molecule_1142,20,C
molecule_1142,21,O
molecule_1142,22,C
molecule_1142,23,C
molecule_1142,24,C
molecule_1142,25,O
molecule_1142,26,C
molecule_1142,27,N
molecule_1142,28,C
molecule_1142,29,O
molecule_1142,30,O
molecule_1142,31,C
molecule_1142,32,O
molecule_1142,33,C
molecule_1142,34,C
molecule_1142,35,C
molecule_1142,36,C
molecule_1142,37,C
molecule_1142,38,C
molecule_1142,39,C
molecule_1142,40,C
molecule_1142,41,C
molecule_1142,42,O
molecule_1142,43,C
molecule_1142,44,C
molecule_1142,45,C
molecule_1142,46,O
molecule_1142,47,C
molecule_1142,48,C
molecule_1142,49,O
molecule_1142,50,C
molecule_1142,51,C
molecule_1142,52,C
molecule_1142,53,O
molecule_1142,54,C
molecule_1142,55,O
molecule_1142,56,C
molecule_1142,57,C
molecule_1142,58,C
molecule_1142,59,H
molecule_1142,60,H
molecule_1142,61,H
molecule_1142,62,H
molecule_1142,63,H
molecule_1142,64,H
molecule_1142,65,H
molecule_1142,66,H
molecule_1142,67,H
molecule_1142,68,H
molecule_1142,69,H
molecule_1142,70,H
molecule_1142,71,H
molecule_1142,72,H
molecule_1142,73,H
molecule_1142,74,H
molecule_1142,75,H
molecule_1142,76,H
molecule_1142,77,H
molecule_1142,78,H
molecule_1142,79,H
molecule_1142,80,H
molecule_1142,81,H
molecule_1142,82,H
molecule_1142,83,H
molecule_1142,84,H
molecule_1142,85,H
molecule_1142,86,H
molecule_1142,87,H
molecule_1142,88,H
molecule_1142,89,H
molecule_1142,90,H
molecule_1142,91,H
molecule_1142,92,H
molecule_1142,93,H
molecule_1142,94,H
molecule_1142,95,H
molecule_1142,96,H
molecule_1142,97,H
molecule_1142,98,H
molecule_1142,99,H
molecule_1142,100,H
molecule_1142,101,H
molecule_1142,102,H
molecule_1142,103,H
molecule_1142,104,H
molecule_1142,105,H
molecule_1142,106,H
molecule_1142,107,H
molecule_1142,108,H
molecule_1142,109,H
molecule_1142,110,H
molecule_1142,111,H
molecule_1142,112,H
molecule_1142,113,H
molecule_1142,114,H
molecule_1142,115,H
molecule_1142,116,H
molecule_1142,117,H
molecule_1142,118,H
molecule_1142,119,H
molecule_1142,120,H
molecule_1142,121,H
molecule_1142,122,H
molecule_1142,123,H
molecule_1142,124,H
molecule_1142,125,H
molecule_1142,126,H
molecule_1142,127,H
molecule_536,1,C
molecule_536,2,C
molecule_536,3,C
molecule_536,4,C
molecule_536,5,C
molecule_536,6,O
molecule_536,7,O
molecule_536,8,C
molecule_536,9,C
molecule_536,10,C
molecule_536,11,H
molecule_536,12,H
molecule_536,13,H
molecule_536,14,H
molecule_536,15,H
molecule_536,16,H
molecule_536,17,H
molecule_536,18,H
molecule_536,19,H
molecule_536,20,H
molecule_536,21,H
molecule_536,22,H
molecule_536,23,H
molecule_536,24,H
molecule_536,25,H
molecule_536,26,H
molecule_1062,1,C
molecule_1062,2,C
molecule_1062,3,C
molecule_1062,4,C
molecule_1062,5,C
molecule_1062,6,C
molecule_1062,7,C
molecule_1062,8,C
molecule_1062,9,C
molecule_1062,10,C
molecule_1062,11,C
molecule_1062,12,C
molecule_1062,13,C
molecule_1062,14,N
molecule_1062,15,C
molecule_1062,16,C
molecule_1062,17,C
molecule_1062,18,C
molecule_1062,19,C
molecule_1062,20,N
molecule_1062,21,H
molecule_1062,22,H
molecule_1062,23,H
molecule_1062,24,H
molecule_1062,25,H
molecule_1062,26,H
molecule_1062,27,H
molecule_1062,28,H
molecule_1062,29,H
molecule_1062,30,H
molecule_1062,31,H
molecule_1062,32,H
molecule_1062,33,H
molecule_1062,34,H
molecule_1062,35,H
molecule_1062,36,H
molecule_485,1,C
molecule_485,2,C
molecule_485,3,O
molecule_485,4,C
molecule_485,5,C
molecule_485,6,C
molecule_485,7,C
molecule_485,8,O
molecule_485,9,C
molecule_485,10,C
molecule_485,11,C
molecule_485,12,C
molecule_485,13,O
molecule_485,14,C
molecule_485,15,C
molecule_485,16,O
molecule_485,17,H
molecule_485,18,H
molecule_485,19,H
molecule_485,20,H
molecule_485,21,H
molecule_485,22,H
molecule_485,23,H
molecule_485,24,H
molecule_485,25,H
molecule_485,26,H
molecule_485,27,H
molecule_485,28,H
molecule_485,29,H
molecule_485,30,H
molecule_118,1,C
molecule_118,2,C
molecule_118,3,C
molecule_118,4,N
molecule_118,5,C
molecule_118,6,N
molecule_118,7,N
molecule_118,8,C
molecule_118,9,C
molecule_118,10,N
molecule_118,11,C
molecule_118,12,C
molecule_118,13,C
molecule_118,14,N
molecule_118,15,C
molecule_118,16,C
molecule_118,17,C
molecule_118,18,C
molecule_118,19,C
molecule_118,20,C
molecule_118,21,C
molecule_118,22,C
molecule_118,23,H
molecule_118,24,H
molecule_118,25,H
molecule_118,26,H
molecule_118,27,H
molecule_118,28,H
molecule_118,29,H
molecule_118,30,H
molecule_118,31,H
molecule_118,32,H
molecule_118,33,H
molecule_118,34,H
molecule_118,35,H
molecule_118,36,H
molecule_118,37,H
molecule_870,1,P
molecule_870,2,O
molecule_870,3,N
molecule_870,4,O
molecule_870,5,O
molecule_870,6,C
molecule_870,7,C
molecule_870,8,C
molecule_870,9,C
molecule_870,10,C
molecule_870,11,C
molecule_870,12,C
molecule_870,13,C
molecule_870,14,C
molecule_870,15,C
molecule_870,16,C
molecule_870,17,C
molecule_870,18,S
molecule_870,19,C
molecule_870,20,H
molecule_870,21,H
molecule_870,22,H
molecule_870,23,H
molecule_870,24,H
molecule_870,25,H
molecule_870,26,H
molecule_870,27,H
molecule_870,28,H
molecule_870,29,H
molecule_870,30,H
molecule_870,31,H
molecule_870,32,H
molecule_870,33,H
molecule_870,34,H
molecule_870,35,H
molecule_870,36,H
molecule_870,37,H
molecule_870,38,H
molecule_870,39,H
molecule_870,40,H
molecule_870,41,H
molecule_1785,1,C
molecule_1785,2,C
molecule_1785,3,C
molecule_1785,4,C
molecule_1785,5,C
molecule_1785,6,C
molecule_1785,7,C
molecule_1785,8,C
molecule_1785,9,C
molecule_1785,10,C
molecule_1785,11,C
molecule_1785,12,C
molecule_1785,13,O
molecule_1785,14,C
molecule_1785,15,C
molecule_1785,16,C
molecule_1785,17,O
molecule_1785,18,H
molecule_1785,19,H
molecule_1785,20,H
molecule_1785,21,H
molecule_1785,22,H
molecule_1785,23,H
molecule_1785,24,H
molecule_1785,25,H
molecule_1785,26,H
molecule_1785,27,H
molecule_1785,28,H
molecule_1785,29,H
molecule_1785,30,H
molecule_1785,31,H
molecule_1538,1,C
molecule_1538,2,C
molecule_1538,3,C
molecule_1538,4,O
molecule_1538,5,C
molecule_1538,6,N
molecule_1538,7,C
molecule_1538,8,C
molecule_1538,9,C
molecule_1538,10,C
molecule_1538,11,H
molecule_1538,12,H
molecule_1538,13,H
molecule_1538,14,H
molecule_1538,15,H
molecule_1538,16,H
molecule_1538,17,H
molecule_1538,18,H
molecule_1538,19,H
molecule_1538,20,H
molecule_1538,21,H
molecule_878,1,C
molecule_878,2,C
molecule_878,3,C
molecule_878,4,C
molecule_878,5,C
molecule_878,6,N
molecule_878,7,C
molecule_878,8,N
molecule_878,9,C
molecule_878,10,N
molecule_878,11,N
molecule_878,12,C
molecule_878,13,C
molecule_878,14,C
molecule_878,15,C
molecule_878,16,O
molecule_878,17,O
molecule_878,18,C
molecule_878,19,C
molecule_878,20,C
molecule_878,21,C
molecule_878,22,C
molecule_878,23,C
molecule_878,24,C
molecule_878,25,C
molecule_878,26,C
molecule_878,27,O
molecule_878,28,O
molecule_878,29,N
molecule_878,30,C
molecule_878,31,C
molecule_878,32,C
molecule_878,33,C
molecule_878,34,C
molecule_878,35,O
molecule_878,36,C
molecule_878,37,O
molecule_878,38,H
molecule_878,39,H
molecule_878,40,H
molecule_878,41,H
molecule_878,42,H
molecule_878,43,H
molecule_878,44,H
molecule_878,45,H
molecule_878,46,H
molecule_878,47,H
molecule_878,48,H
molecule_878,49,H
molecule_878,50,H
molecule_878,51,H
molecule_878,52,H
molecule_878,53,H
molecule_878,54,H
molecule_878,55,H
molecule_878,56,H
molecule_878,57,H
molecule_878,58,H
molecule_878,59,H
molecule_878,60,H
molecule_878,61,H
molecule_878,62,H
molecule_878,63,H
molecule_878,64,H
molecule_878,65,H
molecule_878,66,H
molecule_878,67,H
molecule_878,68,H
molecule_878,69,H
molecule_878,70,H
molecule_1820,1,C
molecule_1820,2,C
molecule_1820,3,C
molecule_1820,4,O
molecule_1820,5,C
molecule_1820,6,C
molecule_1820,7,C
molecule_1820,8,C
molecule_1820,9,C
molecule_1820,10,N
molecule_1820,11,H
molecule_1820,12,H
molecule_1820,13,H
molecule_1820,14,H
molecule_1820,15,H
molecule_1820,16,H
molecule_1820,17,H
molecule_1820,18,H
molecule_1820,19,H
molecule_1820,20,H
molecule_1820,21,H
molecule_1420,1,C
molecule_1420,2,C
molecule_1420,3,C
molecule_1420,4,C
molecule_1420,5,C
molecule_1420,6,C
molecule_1420,7,C
molecule_1420,8,C
molecule_1420,9,C
molecule_1420,10,C
molecule_1420,11,C
molecule_1420,12,N
molecule_1420,13,C
molecule_1420,14,C
molecule_1420,15,C
molecule_1420,16,N
molecule_1420,17,H
molecule_1420,18,H
molecule_1420,19,H
molecule_1420,20,H
molecule_1420,21,H
molecule_1420,22,H
molecule_1420,23,H
molecule_1420,24,H
molecule_1420,25,H
molecule_1420,26,H
molecule_1420,27,H
molecule_1420,28,H
molecule_1420,29,H
molecule_1420,30,H
molecule_1648,1,C
molecule_1648,2,C
molecule_1648,3,C
molecule_1648,4,N
molecule_1648,5,C
molecule_1648,6,N
molecule_1648,7,C
molecule_1648,8,C
molecule_1648,9,C
molecule_1648,10,C
molecule_1648,11,C
molecule_1648,12,C
molecule_1648,13,C
molecule_1648,14,C
molecule_1648,15,H
molecule_1648,16,H
molecule_1648,17,H
molecule_1648,18,H
molecule_1648,19,H
molecule_1648,20,H
molecule_1648,21,H
molecule_1648,22,H
molecule_128,1,C
molecule_128,2,C
molecule_128,3,C
molecule_128,4,C
molecule_128,5,C
molecule_128,6,C
molecule_128,7,N
molecule_128,8,H
molecule_128,9,H
molecule_128,10,H
molecule_128,11,H
molecule_128,12,H
molecule_128,13,H
molecule_128,14,H
molecule_689,1,P
molecule_689,2,C
molecule_689,3,C
molecule_689,4,C
molecule_689,5,C
molecule_689,6,O
molecule_689,7,O
molecule_689,8,O
molecule_689,9,O
molecule_689,10,S
molecule_689,11,O
molecule_689,12,O
molecule_689,13,O
molecule_689,14,O
molecule_689,15,H
molecule_689,16,H
molecule_689,17,H
molecule_689,18,H
molecule_689,19,H
molecule_689,20,H
molecule_689,21,H
molecule_689,22,H
molecule_689,23,H
molecule_689,24,H
molecule_689,25,H
molecule_689,26,H
molecule_689,27,H
molecule_689,28,H
molecule_1509,1,C
molecule_1509,2,C
molecule_1509,3,C
molecule_1509,4,C
molecule_1509,5,C
molecule_1509,6,C
molecule_1509,7,C
molecule_1509,8,C
molecule_1509,9,C
molecule_1509,10,C
molecule_1509,11,O
molecule_1509,12,N
molecule_1509,13,N
molecule_1509,14,N
molecule_1509,15,O
molecule_1509,16,C
molecule_1509,17,C
molecule_1509,18,C
molecule_1509,19,N
molecule_1509,20,H
molecule_1509,21,H
molecule_1509,22,H
molecule_1509,23,H
molecule_1509,24,H
molecule_1509,25,H
molecule_1509,26,H
molecule_1509,27,H
molecule_1509,28,H
molecule_1509,29,H
molecule_1509,30,H
molecule_1509,31,H
molecule_1509,32,H
molecule_1509,33,H
molecule_1509,34,H
molecule_1509,35,H
molecule_2059,1,N
molecule_2059,2,C
molecule_2059,3,C
molecule_2059,4,C
molecule_2059,5,C
molecule_2059,6,C
molecule_2059,7,C
molecule_2059,8,C
molecule_2059,9,C
molecule_2059,10,O
molecule_2059,11,C
molecule_2059,12,C
molecule_2059,13,H
molecule_2059,14,H
molecule_2059,15,H
molecule_2059,16,H
molecule_2059,17,H
molecule_2059,18,H
molecule_2059,19,H
molecule_2059,20,H
molecule_2059,21,H
molecule_2059,22,H
molecule_2059,23,H
molecule_2059,24,H
molecule_2059,25,H
molecule_2059,26,H
molecule_2059,27,H
molecule_2059,28,H
molecule_2059,29,H
molecule_2059,30,H
molecule_2059,31,H
molecule_2059,32,H
molecule_2059,33,H
molecule_2059,34,H
molecule_2059,35,H
molecule_2294,1,C
molecule_2294,2,C
molecule_2294,3,C
molecule_2294,4,C
molecule_2294,5,C
molecule_2294,6,C
molecule_2294,7,C
molecule_2294,8,C
molecule_2294,9,C
molecule_2294,10,C
molecule_2294,11,C
molecule_2294,12,C
molecule_2294,13,C
molecule_2294,14,C
molecule_2294,15,C
molecule_2294,16,C
molecule_2294,17,C
molecule_2294,18,C
molecule_2294,19,C
molecule_2294,20,C
molecule_2294,21,C
molecule_2294,22,C
molecule_2294,23,O
molecule_2294,24,H
molecule_2294,25,H
molecule_2294,26,H
molecule_2294,27,H
molecule_2294,28,H
molecule_2294,29,H
molecule_2294,30,H
molecule_2294,31,H
molecule_2294,32,H
molecule_2294,33,H
molecule_2294,34,H
molecule_2294,35,H
molecule_230,1,C
molecule_230,2,C
molecule_230,3,C
molecule_230,4,N
molecule_230,5,C
molecule_230,6,C
molecule_230,7,Cl
molecule_230,8,O
molecule_230,9,O
molecule_230,10,C
molecule_230,11,N
molecule_230,12,O
molecule_230,13,O
molecule_230,14,H
molecule_230,15,H
molecule_230,16,H
molecule_2365,1,C
molecule_2365,2,C
molecule_2365,3,O
molecule_2365,4,H
molecule_2365,5,H
molecule_2365,6,H
molecule_2365,7,H
molecule_2365,8,H
molecule_2365,9,H
molecule_2296,1,C
molecule_2296,2,C
molecule_2296,3,C
molecule_2296,4,C
molecule_2296,5,C
molecule_2296,6,C
molecule_2296,7,C
molecule_2296,8,C
molecule_2296,9,C
molecule_2296,10,N
molecule_2296,11,C
molecule_2296,12,C
molecule_2296,13,N
molecule_2296,14,O
molecule_2296,15,C
molecule_2296,16,O
molecule_2296,17,O
molecule_2296,18,C
molecule_2296,19,O
molecule_2296,20,O
molecule_2296,21,N
molecule_2296,22,N
molecule_2296,23,O
molecule_2296,24,O
molecule_2296,25,O
molecule_2296,26,O
molecule_2296,27,H
molecule_2296,28,H
