g_id,node,type,x,y
image15_50,21,corner,180,289
image15_50,22,endpoint,241,104
image8_30,0,circle,255,262
image8_30,1,endpoint,404,361
image8_30,2,corner,261,116
image8_30,3,corner,107,355
image8_30,4,endpoint,139,389
image16_50,0,corner,517,204
image16_50,1,corner,6,373
image16_50,2,corner,260,249
image16_50,3,corner,248,152
image16_50,4,corner,268,289
image16_50,5,corner,255,382
image16_50,6,corner,390,193
image16_50,7,intersection,272,270
image16_50,8,intersection,373,262
image16_50,9,corner,541,318
image16_50,10,corner,372,259
image16_50,11,corner,389,336
image16_50,12,corner,0,137
image12_41,0,corner,185,341
image12_41,1,intersection,123,283
image12_41,2,corner,137,138
image12_41,3,corner,133,339
image12_41,4,endpoint,393,121
image12_41,5,corner,399,289
image12_41,6,endpoint,496,273
image12_41,7,corner,346,128
image12_41,8,intersection,418,267
image12_41,9,corner,399,254
image12_41,10,endpoint,29,277
image12_41,11,corner,178,385
image12_41,12,intersection,388,166
image12_41,13,corner,360,166
image12_41,14,corner,391,388
image12_41,15,corner,396,184
image12_41,16,intersection,160,357
image12_41,17,intersection,380,145
image8_50,0,corner,235,92
image8_50,1,corner,6,370
image8_50,2,endpoint,254,65
image8_50,3,intersection,293,114
image8_50,4,intersection,32,408
image8_50,5,intersection,499,392
image18_7,0,intersection,99,310
image18_7,1,corner,428,296
image18_7,2,corner,67,179
image18_7,3,intersection,446,304
image18_7,4,corner,432,296
image18_7,5,corner,447,177
image18_7,6,corner,434,353
image18_7,7,corner,46,293
image18_7,8,intersection,109,183
image18_7,9,corner,445,199
image18_7,10,corner,464,202
image18_7,11,corner,470,293
image18_7,12,corner,443,154
image18_7,13,intersection,449,197
image18_7,14,corner,103,353
image18_7,15,corner,116,138
image1_28,0,corner,91,68
image1_28,1,corner,437,50
image1_28,2,intersection,441,408
image1_28,3,corner,448,473
image1_28,4,intersection,74,413
image1_28,5,corner,60,406
image1_28,6,intersection,90,477
image1_28,7,endpoint,151,520
image21_7,0,corner,235,197
image21_7,1,corner,395,45
image21_7,2,corner,201,151
image21_7,3,corner,327,145
image21_7,4,corner,308,190
image21_7,5,corner,240,273
image21_7,6,corner,186,369
image21_7,7,intersection,293,266
image21_7,8,corner,315,344
image21_7,9,intersection,233,259
image21_7,10,corner,216,341
image21_7,11,corner,126,467
image21_7,12,corner,127,59
image21_7,13,corner,209,257
image21_7,14,corner,324,358
image21_7,15,corner,375,470
image16_4,0,intersection,365,269
image16_4,1,corner,396,197
image16_4,2,corner,-14,385
image16_4,3,corner,-19,121
image16_4,4,corner,271,374
image16_4,5,corner,531,184
image16_4,6,corner,258,272
image16_4,7,corner,249,124
image16_4,8,intersection,284,268
image16_4,9,corner,245,229
image16_4,10,corner,378,318
image16_4,11,corner,547,317
image10_6,0,corner,148,198
image10_6,1,corner,200,171
image10_6,2,circle,256,259
image10_6,3,endpoint,181,280
image10_6,4,endpoint,281,189
image10_6,5,endpoint,375,368
image10_6,6,intersection,179,180
image3_8,0,circle,246,335
image3_8,1,corner,453,385
image3_8,2,corner,58,469
image3_8,3,corner,472,462
image3_8,4,corner,71,365
image21_48,0,corner,302,360
image21_48,1,endpoint,200,363
image21_48,2,corner,230,322
image21_48,3,corner,327,186
image21_48,4,corner,225,245
image21_48,5,corner,276,371
image21_48,6,intersection,271,349
image21_48,7,corner,237,258
image21_48,8,intersection,315,268
image21_48,9,corner,132,58
image21_48,10,corner,378,53
image21_48,11,corner,328,325
image21_48,12,corner,331,249
image21_48,13,endpoint,327,145
image21_48,14,intersection,255,243
image21_48,15,corner,136,441
image21_48,16,corner,400,472
image21_48,17,intersection,308,204
image21_48,18,corner,217,200
image6_45,0,intersection,351,268
image6_45,1,endpoint,376,243
image6_45,2,endpoint,185,437
image6_45,3,endpoint,315,74
image6_45,4,endpoint,317,445
image6_45,5,corner,323,235
image6_45,6,corner,311,263
image6_45,7,endpoint,213,79
image6_45,8,endpoint,361,290
image19_33,0,corner,415,541
image19_33,1,corner,113,274
image19_33,2,corner,97,535
image19_33,3,corner,103,234
image19_33,4,intersection,308,213
image19_33,5,corner,415,242
image19_33,6,intersection,223,228
image19_33,7,corner,377,153
image1_17,0,corner,20,-1
image1_17,1,corner,528,456
image1_17,2,corner,8,535
image1_17,3,corner,510,536
image1_17,4,intersection,520,455
image1_17,5,corner,525,-24
image1_17,6,intersection,19,471
image1_17,7,corner,4,439
image1_17,8,corner,5,466
image10_20,0,corner,206,164
image10_20,1,intersection,195,196
image10_20,2,endpoint,369,363
image10_20,3,corner,168,184
image10_20,4,endpoint,301,176
image10_20,5,endpoint,181,305
image10_20,6,circle,276,271
image9_19,0,corner,452,441
image9_19,1,corner,529,-13
image9_19,2,corner,80,446
image9_19,3,corner,10,-9
image9_19,4,corner,70,83
image9_19,5,corner,454,84
image9_19,6,corner,538,531
image9_19,7,corner,-12,521
image10_32,0,corner,475,270
image10_32,1,corner,444,161
image10_32,2,corner,216,179
image10_32,3,endpoint,344,342
image10_32,4,corner,195,204
image10_32,5,intersection,213,214
image10_32,6,endpoint,216,293
image10_32,7,endpoint,295,223
image1_32,0,corner,84,412
image1_32,1,intersection,439,406
image1_32,2,corner,458,433
image1_32,3,corner,446,463
image1_32,4,corner,87,427
image1_32,5,corner,77,455
image1_32,6,corner,66,51
image1_32,7,intersection,93,397
image1_32,8,corner,449,65
image14_25,0,intersection,197,328
image14_25,1,intersection,195,323
image14_25,2,endpoint,103,433
image14_25,3,endpoint,550,249
image14_25,4,endpoint,-23,262
image14_25,5,intersection,300,191
image14_25,6,endpoint,389,104
image14_25,7,intersection,308,179
image14_25,8,corner,243,147
image14_25,9,corner,244,346
image14_25,10,intersection,442,260
image14_25,11,intersection,82,262
image8_38,0,corner,252,117
image8_38,1,corner,460,205
image8_38,2,endpoint,407,359
image8_38,3,corner,157,285
image8_38,4,endpoint,96,351
image8_38,5,corner,413,354
image8_38,6,corner,154,82
image5_24,0,corner,217,227
image5_24,1,corner,448,-6
image5_24,2,corner,174,404
image5_24,3,corner,349,407
image5_24,4,corner,87,533
image5_24,5,corner,223,161
image5_24,6,intersection,307,292
image5_24,7,corner,338,107
image5_24,8,intersection,208,220
image5_24,9,corner,311,148
image5_24,10,corner,207,296
image5_24,11,corner,72,-29
image5_24,12,intersection,216,280
image5_24,13,corner,323,356
image5_24,14,corner,213,245
image5_24,15,corner,175,111
image5_24,16,corner,416,529
image5_24,17,intersection,302,225
image5_24,18,corner,208,356
image2_9,0,intersection,444,390
image2_9,1,corner,440,396
image2_9,2,corner,444,445
image2_9,3,corner,461,461
image2_9,4,corner,446,412
image2_9,5,corner,430,66
image2_9,6,intersection,92,391
image2_9,7,corner,65,443
image2_9,8,corner,47,407
image2_9,9,corner,99,446
image2_9,10,corner,428,385
image20_26,0,corner,155,332
image20_26,1,corner,440,364
image20_26,2,intersection,368,348
image20_26,3,corner,443,466
image20_26,4,corner,77,459
image20_26,5,circle,265,184
image20_26,6,intersection,353,287
image20_26,7,intersection,171,361
image20_26,8,intersection,171,310
image20_26,9,corner,67,351
image3_21,0,corner,78,438
image3_21,1,circle,258,315
image3_21,2,corner,437,369
image3_21,3,corner,86,364
image3_21,4,corner,445,438
image20_5,0,intersection,400,315
image20_5,1,corner,528,395
image20_5,2,corner,524,521
image20_5,3,circle,257,171
image20_5,4,intersection,130,380
image20_5,5,corner,129,342
image20_5,6,corner,9,379
image20_5,7,corner,3,520
image20_5,8,intersection,129,314
image20_5,9,corner,111,363
image20_5,10,intersection,403,389
image8_5,0,endpoint,103,353
image8_5,1,corner,267,114
image8_5,2,endpoint,422,340
image8_5,3,circle,270,268
image5_38,0,corner,438,537
image5_38,1,corner,316,157
image5_38,2,corner,95,236
image5_38,3,corner,206,145
image5_38,4,corner,232,348
image5_38,5,corner,201,254
image5_38,6,corner,340,406
image5_38,7,corner,331,346
image5_38,8,intersection,306,269
image5_38,9,corner,217,285
image5_38,10,intersection,327,247
image5_38,11,corner,183,380
image5_38,12,corner,336,109
image5_38,13,corner,75,544
image5_38,14,corner,177,118
image5_38,15,corner,215,221
image5_38,16,intersection,211,291
image5_38,17,corner,444,-9
image5_38,18,corner,93,-14
image5_38,19,corner,456,214
image5_38,20,intersection,231,234
image1_1,0,corner,472,19
image1_1,1,corner,41,447
image1_1,2,corner,44,494
image1_1,3,intersection,475,437
image1_1,4,intersection,54,434
image1_1,5,corner,41,421
image1_1,6,corner,43,21
image1_1,7,corner,480,496
image21_8,0,corner,230,192
image21_8,1,corner,395,61
image21_8,2,corner,209,159
image21_8,3,corner,331,161
image21_8,4,corner,297,179
image21_8,5,corner,217,250
image21_8,6,corner,198,361
image21_8,7,intersection,308,267
image21_8,8,corner,313,324
image21_8,9,intersection,223,249
image21_8,10,corner,225,332
image21_8,11,corner,136,465
image21_8,12,corner,121,37
image21_8,13,corner,216,250
image21_8,14,corner,331,377
image21_8,15,corner,369,452
image17_16,0,corner,521,187
image17_16,1,intersection,382,187
image17_16,2,corner,527,325
image17_16,3,corner,-23,303
image17_16,4,intersection,376,311
image17_16,5,corner,-5,183
image17_16,6,circle,451,259
image11_49,0,corner,318,131
image11_49,1,intersection,407,251
image11_49,2,intersection,383,280
image11_49,3,intersection,273,279
image11_49,4,corner,174,357
image11_49,5,endpoint,278,336
image11_49,6,endpoint,524,255
image11_49,7,intersection,145,244
image11_49,8,endpoint,328,192
image11_49,9,corner,135,310
image11_49,10,corner,143,223
image11_49,11,corner,406,298
image11_49,12,endpoint,221,181
image11_49,13,intersection,169,331
image11_49,14,endpoint,-25,273
image11_49,15,intersection,221,269
image11_49,16,corner,223,243
image11_49,17,intersection,127,280
image11_49,18,intersection,194,266
image11_49,19,intersection,326,269
image13_24,0,intersection,408,275
image13_24,1,endpoint,92,206
image13_24,2,corner,210,126
image13_24,3,endpoint,124,110
image13_24,4,corner,268,344
image13_24,5,corner,336,197
image13_24,6,intersection,294,202
image13_24,7,endpoint,463,282
image13_24,8,endpoint,53,279
image13_24,9,intersection,352,269
image13_24,10,endpoint,83,340
image6_26,0,corner,312,261
image6_26,1,endpoint,317,441
image6_26,2,endpoint,212,81
image6_26,3,endpoint,372,267
image6_26,4,endpoint,153,259
image6_26,5,corner,305,253
image6_26,6,endpoint,325,61
image6_26,7,intersection,206,256
image6_26,8,endpoint,204,441
image6_26,9,intersection,321,259
image3_28,0,corner,39,453
image3_28,1,circle,272,338
image3_28,2,corner,461,383
image3_28,3,corner,68,373
image3_28,4,corner,473,465
image21_44,0,corner,317,351
image21_44,1,endpoint,197,382
image21_44,2,corner,223,329
image21_44,3,corner,327,186
image21_44,4,corner,238,258
image21_44,5,corner,274,361
image21_44,6,intersection,265,355
image21_44,7,corner,227,268
image21_44,8,intersection,308,265
image21_44,9,corner,129,55
image21_44,10,corner,404,79
image21_44,11,corner,342,333
image21_44,12,corner,335,251
image21_44,13,endpoint,321,139
image21_44,14,intersection,237,261
image21_44,15,corner,136,451
image21_44,16,corner,376,468
image21_44,17,intersection,316,194
image21_44,18,corner,228,189
image21_49,0,corner,342,388
image21_49,1,endpoint,201,402
image21_49,2,corner,204,338
image21_49,3,corner,351,150
image21_49,4,corner,222,250
image21_49,5,corner,277,404
image21_49,6,intersection,278,386
image21_49,7,corner,212,279
image21_49,8,intersection,333,274
image21_49,9,corner,87,-13
image21_49,10,corner,442,3
image21_49,11,corner,351,352
image21_49,12,corner,371,258
image21_49,13,endpoint,354,104
image21_49,14,intersection,248,246
image21_49,15,corner,74,527
image21_49,16,corner,428,526
image21_49,17,intersection,348,182
image21_49,18,corner,208,176
image11_35,0,endpoint,460,251
image11_35,1,intersection,268,273
image11_35,2,corner,279,227
image11_35,3,endpoint,190,299
image11_35,4,endpoint,270,301
image11_35,5,corner,327,340
image11_35,6,endpoint,55,258
image11_35,7,endpoint,241,200
image11_35,8,corner,311,370
image11_35,9,intersection,178,271
image11_35,10,corner,152,249
image11_35,11,intersection,363,264
image11_35,12,intersection,147,255
image11_35,13,intersection,357,263
image11_35,14,intersection,225,272
image11_35,15,intersection,221,254
image11_35,16,endpoint,293,198
image11_35,17,intersection,297,253
image10_13,0,corner,209,193
image10_13,1,intersection,209,210
image10_13,2,endpoint,349,345
image10_13,3,corner,195,205
image10_13,4,endpoint,284,213
image10_13,5,endpoint,195,271
image10_13,6,circle,250,247
image20_29,0,corner,124,371
image20_29,1,corner,512,374
image20_29,2,intersection,413,385
image20_29,3,corner,529,528
image20_29,4,corner,-4,514
image20_29,5,circle,270,157
image20_29,6,intersection,389,299
image20_29,7,intersection,114,394
image20_29,8,intersection,130,319
image20_29,9,corner,-17,403
image14_8,0,endpoint,57,269
image14_8,1,endpoint,352,141
image14_8,2,endpoint,156,381
image14_8,3,intersection,201,301
image14_8,4,intersection,389,259
image14_8,5,intersection,287,188
image14_8,6,intersection,302,210
image14_8,7,corner,259,331
image14_8,8,endpoint,475,266
image14_8,9,corner,244,171
image14_8,10,intersection,121,253
image14_8,11,intersection,206,313
image6_22,0,corner,331,263
image6_22,1,endpoint,337,513
image6_22,2,endpoint,192,1
image6_22,3,endpoint,396,257
image6_22,4,endpoint,112,254
image6_22,5,corner,339,235
image6_22,6,endpoint,338,2
image6_22,7,intersection,193,275
image6_22,8,endpoint,170,495
image6_22,9,intersection,338,266
image6_22,10,endpoint,201,343
image17_45,0,corner,517,193
image17_45,1,corner,-18,328
image17_45,2,intersection,462,200
image17_45,3,intersection,461,305
image17_45,4,corner,504,327
image17_45,5,corner,543,303
image17_45,6,corner,511,266
image17_45,7,intersection,422,280
image17_45,8,intersection,465,302
image17_45,9,corner,368,293
image17_45,10,corner,461,334
image17_45,11,intersection,511,248
image17_45,12,intersection,425,232
image17_45,13,intersection,389,306
image17_45,14,corner,-13,203
image17_45,15,intersection,516,263
image17_45,16,corner,521,229
image6_12,0,endpoint,338,2
image6_12,1,endpoint,345,523
image6_12,2,corner,349,251
image6_12,3,endpoint,116,270
image6_12,4,intersection,354,252
image6_12,5,endpoint,384,244
image6_12,6,corner,333,261
image6_12,7,intersection,173,274
image6_12,8,endpoint,190,7
image6_12,9,endpoint,174,504
image6_19,0,endpoint,316,68
image6_19,1,endpoint,316,448
image6_19,2,corner,311,253
image6_19,3,endpoint,149,249
image6_19,4,intersection,320,244
image6_19,5,endpoint,352,248
image6_19,6,corner,318,265
image6_19,7,intersection,200,265
image6_19,8,endpoint,200,65
image6_19,9,endpoint,204,448
image11_31,0,endpoint,503,257
image11_31,1,intersection,284,262
image11_31,2,corner,298,237
image11_31,3,endpoint,189,317
image11_31,4,endpoint,273,309
image11_31,5,corner,339,355
image11_31,6,endpoint,21,260
image11_31,7,endpoint,230,198
image11_31,8,corner,304,374
image11_31,9,intersection,148,257
image11_31,10,corner,139,242
image11_31,11,intersection,393,255
image11_31,12,intersection,136,263
image11_31,13,intersection,378,261
image11_31,14,intersection,205,261
image11_31,15,intersection,213,256
image11_31,16,endpoint,303,191
image11_31,17,intersection,306,255
image14_16,0,intersection,384,263
image14_16,1,intersection,124,276
image14_16,2,intersection,309,210
image14_16,3,corner,242,342
image14_16,4,intersection,295,202
image14_16,5,endpoint,350,134
image14_16,6,intersection,208,312
image14_16,7,endpoint,40,275
image14_16,8,corner,151,262
image14_16,9,endpoint,460,261
image14_16,10,intersection,217,318
image14_16,11,endpoint,139,391
image14_16,12,corner,246,174
image13_13,0,corner,203,143
image13_13,1,endpoint,476,260
image13_13,2,intersection,294,204
image13_13,3,endpoint,112,127
image13_13,4,corner,273,357
image13_13,5,endpoint,49,278
image13_13,6,intersection,339,281
image13_13,7,endpoint,110,353
image13_13,8,corner,313,183
image13_13,9,intersection,408,278
image13_13,10,endpoint,97,206
image20_21,0,corner,134,349
image20_21,1,corner,488,368
image20_21,2,intersection,388,364
image20_21,3,corner,490,489
image20_21,4,corner,32,482
image20_21,5,circle,256,182
image20_21,6,intersection,381,303
image20_21,7,intersection,143,366
image20_21,8,intersection,143,307
image20_21,9,corner,29,373
image3_37,0,corner,-6,280
image3_37,1,corner,60,366
image3_37,2,corner,68,132
image3_37,3,corner,55,452
image3_37,4,corner,490,452
image3_37,5,circle,259,324
image3_37,6,corner,480,389
image15_49,0,corner,404,77
image15_49,1,endpoint,220,137
image15_49,2,corner,353,276
image15_49,3,corner,114,250
image15_49,4,intersection,164,243
image15_49,5,corner,249,358
image15_49,6,endpoint,83,453
image15_49,7,corner,227,372
image15_49,8,corner,139,235
image15_49,9,intersection,418,235
image15_49,10,intersection,158,295
image15_49,11,intersection,303,286
image15_49,12,endpoint,62,85
image15_49,13,endpoint,451,232
image15_49,14,corner,426,271
image15_49,15,corner,393,436
image15_49,16,corner,404,246
image15_49,17,corner,321,227
image15_49,18,corner,301,279
image15_49,19,corner,314,223
