Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.21.108,10.32.1.206,(empty),(empty),1251,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.21.91,10.32.1.204,(empty),(empty),1255,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.33.79,10.32.0.201,(empty),(empty),1275,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.18.246,10.32.0.209,(empty),(empty),1258,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.48,10.32.0.209,(empty),(empty),1288,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.18.98,10.32.1.206,(empty),(empty),1255,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.166,10.32.0.204,(empty),(empty),1203,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.41.248,10.32.1.201,(empty),(empty),1287,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.46.244,10.32.1.201,(empty),(empty),1199,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.46.165,10.32.0.204,(empty),(empty),1200,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.94,10.32.0.205,(empty),(empty),1289,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.49,10.32.1.203,(empty),(empty),1290,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.28.201,10.32.1.206,(empty),(empty),1285,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.254,10.32.1.204,(empty),(empty),1287,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.61,10.32.1.204,(empty),(empty),1291,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.6.20,10.32.1.206,(empty),(empty),1296,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.26.255,10.32.0.204,(empty),(empty),1281,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.42.69,10.32.0.204,(empty),(empty),1262,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.20.141,10.32.0.209,(empty),(empty),1251,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.13.194,10.32.1.202,(empty),(empty),1192,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.27.220,10.32.1.203,(empty),(empty),1303,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.5.222,10.32.0.205,(empty),(empty),1251,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.19.141,10.32.0.201,(empty),(empty),1331,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.17.93,10.32.1.204,(empty),(empty),1275,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.29.110,10.32.0.205,(empty),(empty),1192,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.19.241,10.32.1.204,(empty),(empty),1332,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.109.57,10.32.0.201,(empty),(empty),1411,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.5.15,10.32.1.206,(empty),(empty),1249,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.10.46,10.32.0.204,(empty),(empty),1250,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.24.156,10.32.1.203,(empty),(empty),1261,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.34.97,10.32.0.206,(empty),(empty),1267,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.13.192,10.32.1.201,(empty),(empty),1193,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.30.221,10.32.1.204,(empty),(empty),1214,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.26.124,10.32.1.202,(empty),(empty),1285,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.23.122,10.32.0.206,(empty),(empty),1254,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.15.22,10.32.0.201,(empty),(empty),1176,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.23.120,10.32.1.201,(empty),(empty),1255,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.41.124,10.32.0.206,(empty),(empty),1288,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.6.43,10.32.1.201,(empty),(empty),1299,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.0.132,10.32.1.203,(empty),(empty),1178,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.46.166,10.32.0.204,(empty),(empty),1203,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.46.96,10.32.1.206,(empty),(empty),1202,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.46.162,10.32.0.205,(empty),(empty),1201,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.29.26,10.32.1.201,(empty),(empty),1197,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.24.30,10.32.0.209,(empty),(empty),1256,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.15.218,10.32.1.204,(empty),(empty),1177,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.30.143,10.32.1.201,(empty),(empty),1215,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.95,10.32.0.202,(empty),(empty),1204,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.28.97,10.32.0.206,(empty),(empty),1286,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.30.228,10.32.1.206,(empty),(empty),1217,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.30.223,10.32.1.206,(empty),(empty),1216,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.15.20,10.32.0.209,(empty),(empty),1179,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.34.234,10.32.0.209,(empty),(empty),1268,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.6.46,10.32.1.202,(empty),(empty),1297,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.30.222,10.32.0.202,(empty),(empty),1218,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.34.93,10.32.0.202,(empty),(empty),1272,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.13.218,10.32.0.209,(empty),(empty),1189,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.34.138,10.32.0.204,(empty),(empty),1269,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.23.120,10.32.1.201,(empty),(empty),1255,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.31.29,10.32.1.204,(empty),(empty),1246,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.163,10.32.1.204,(empty),(empty),1205,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.14.239,10.32.0.205,(empty),(empty),1174,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.22.253,10.32.0.209,(empty),(empty),1306,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.47.162,10.32.1.204,(empty),(empty),1229,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.44.253,10.32.0.209,(empty),(empty),1294,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.23.51,10.32.1.204,(empty),(empty),1253,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.34.238,10.32.1.204,(empty),(empty),1273,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.30.84,10.32.1.204,(empty),(empty),1219,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.19.75,10.32.0.209,(empty),(empty),1333,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.39.171,10.32.1.202,(empty),(empty),1279,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.24.85,10.32.1.201,(empty),(empty),1257,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.41.243,10.32.1.204,(empty),(empty),1290,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.17.192,10.32.0.209,(empty),(empty),1278,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.20.226,10.32.0.204,(empty),(empty),1252,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.18.240,10.32.0.202,(empty),(empty),1259,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.35.144,10.32.1.202,(empty),(empty),1242,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.47.32,10.32.1.201,(empty),(empty),1218,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.30.123,10.32.0.205,(empty),(empty),1220,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.6.43,10.32.1.201,(empty),(empty),1299,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.21.96,10.32.0.202,(empty),(empty),1252,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.31.142,10.32.0.204,(empty),(empty),1249,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.43.10,10.32.1.201,(empty),(empty),1252,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.35.145,10.32.0.209,(empty),(empty),1239,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.24.82,10.32.0.209,(empty),(empty),1262,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.39.179,10.32.0.202,(empty),(empty),1280,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.23.53,10.32.0.205,(empty),(empty),1256,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.23.123,10.32.0.202,(empty),(empty),1257,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.45.234,10.32.1.202,(empty),(empty),1225,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.26.205,10.32.0.202,(empty),(empty),1282,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.10.206,10.32.1.206,(empty),(empty),1251,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.5.226,10.32.0.201,(empty),(empty),1252,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.34.137,10.32.0.206,(empty),(empty),1270,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.24.32,10.32.0.206,(empty),(empty),1259,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.26.79,10.32.1.203,(empty),(empty),1283,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.14.62,10.32.1.202,(empty),(empty),1175,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.18.107,10.32.0.201,(empty),(empty),1256,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.109.232,10.32.0.210,(empty),(empty),1408,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.23.123,10.32.0.202,(empty),(empty),1257,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.8.197,10.32.0.202,(empty),(empty),1267,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.6.25,10.32.0.204,(empty),(empty),1300,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.32.178,10.32.0.201,(empty),(empty),1253,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.24.155,10.32.1.204,(empty),(empty),1258,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.9.70,10.32.1.203,(empty),(empty),1241,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.30.142,10.32.1.206,(empty),(empty),1221,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.10.208,10.32.0.204,(empty),(empty),1255,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.10.219,10.32.1.203,(empty),(empty),1252,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.93,10.32.0.202,(empty),(empty),1292,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.39.12,10.32.0.201,(empty),(empty),1281,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.22.174,10.32.1.202,(empty),(empty),1308,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.5.143,10.32.1.201,(empty),(empty),1253,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.39.173,10.32.0.201,(empty),(empty),1282,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.26.78,10.32.0.209,(empty),(empty),1286,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.39.84,10.32.0.202,(empty),(empty),1283,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.39.177,10.32.0.201,(empty),(empty),1284,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.27.108,10.32.0.205,(empty),(empty),1304,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.30.146,10.32.1.204,(empty),(empty),1222,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.30.220,10.32.0.202,(empty),(empty),1223,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.35.33,10.32.1.206,(empty),(empty),1240,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.30.177,10.32.1.206,(empty),(empty),1224,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.30.86,10.32.0.201,(empty),(empty),1225,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.164,10.32.1.204,(empty),(empty),1206,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.42.171,10.32.0.206,(empty),(empty),1261,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.31.22,10.32.0.205,(empty),(empty),1247,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.31.144,10.32.1.203,(empty),(empty),1250,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.160,10.32.1.204,(empty),(empty),1207,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.23.218,10.32.0.205,(empty),(empty),1258,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.6.248,10.32.0.205,(empty),(empty),1301,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.243,10.32.1.204,(empty),(empty),1209,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.242,10.32.0.204,(empty),(empty),1208,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.23.158,10.32.0.204,(empty),(empty),1259,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.6.247,10.32.0.205,(empty),(empty),1302,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.19.245,10.32.0.201,(empty),(empty),1334,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.26.250,10.32.1.203,(empty),(empty),1284,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.13.217,10.32.1.206,(empty),(empty),1194,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.24.37,10.32.0.202,(empty),(empty),1260,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.22.157,10.32.1.203,(empty),(empty),1305,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.6.45,10.32.0.204,(empty),(empty),1298,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.24.86,10.32.0.204,(empty),(empty),1263,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.44.158,10.32.1.203,(empty),(empty),1295,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.26.129,10.32.1.206,(empty),(empty),1287,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.42.69,10.32.0.204,(empty),(empty),1262,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.39.81,10.32.0.201,(empty),(empty),1285,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.5.227,10.32.1.202,(empty),(empty),1254,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.43.11,10.32.0.205,(empty),(empty),1259,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.43.122,10.32.1.203,(empty),(empty),1253,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.34.235,10.32.0.209,(empty),(empty),1271,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.42.99,10.32.0.205,(empty),(empty),1260,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.39.178,10.32.0.202,(empty),(empty),1286,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.18.90,10.32.0.204,(empty),(empty),1260,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.21.180,10.32.1.206,(empty),(empty),1253,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.5.224,10.32.0.202,(empty),(empty),1250,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.24.86,10.32.0.204,(empty),(empty),1263,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.43.158,10.32.1.203,(empty),(empty),1254,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.22.156,10.32.1.203,(empty),(empty),1309,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.22.176,10.32.1.204,(empty),(empty),1310,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.251,10.32.1.202,(empty),(empty),1293,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.35.75,10.32.0.204,(empty),(empty),1243,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.25.150,10.32.1.202,(empty),(empty),1202,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.35.146,10.32.1.202,(empty),(empty),1244,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.245,10.32.1.204,(empty),(empty),1210,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.43.150,10.32.0.209,(empty),(empty),1255,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.158,10.32.1.203,(empty),(empty),1295,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.43.13,10.32.1.206,(empty),(empty),1256,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.43.18,10.32.1.203,(empty),(empty),1260,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.43.19,10.32.1.202,(empty),(empty),1258,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.18.247,10.32.1.202,(empty),(empty),1257,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.42.66,10.32.1.206,(empty),(empty),1263,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.42.212,10.32.0.201,(empty),(empty),1264,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.19.248,10.32.0.205,(empty),(empty),1330,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.47.166,10.32.1.206,(empty),(empty),1230,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.19.141,10.32.0.201,(empty),(empty),1331,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.13.83,10.32.1.202,(empty),(empty),1190,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.35.149,10.32.0.201,(empty),(empty),1245,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.161,10.32.1.204,(empty),(empty),1211,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.29.205,10.32.1.206,(empty),(empty),1198,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.44.67,10.32.1.202,(empty),(empty),1296,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.44.63,10.32.1.201,(empty),(empty),1297,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.46.97,10.32.1.201,(empty),(empty),1212,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.24.38,10.32.0.204,(empty),(empty),1264,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.35.148,10.32.1.206,(empty),(empty),1241,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.20.35,10.32.1.204,(empty),(empty),1253,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.26.124,10.32.1.202,(empty),(empty),1285,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.44.67,10.32.1.202,(empty),(empty),1296,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.25.179,10.32.0.201,(empty),(empty),1194,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.35.39,10.32.0.204,(empty),(empty),1246,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Teardown,ASA-6-302014,TCP,172.23.43.255,10.32.1.203,(empty),(empty),1257,80,http,outbound,0,1
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.6.48,10.32.0.202,(empty),(empty),1303,80,http,outbound,1,0
05/Apr/2012 18:23:31,Info,Built,ASA-6-302013,TCP,172.23.23.155,10.32.1.204,(empty),(empty),1260,80,http,outbound,1,0
